,index,Rating,Player,mu,sigma,skills_threesigma,Player Name,Player DOB
1153,1992-08-06Seb Tape,"trueskill.Rating(mu=12.501, sigma=6.643)",1992-08-06Seb Tape,12.501361879140166,6.6431576294973205,-7.428111009351795,Seb Tape,1992-08-06
1154,1992-08-08Ben Newton,"trueskill.Rating(mu=26.779, sigma=7.780)",1992-08-08Ben Newton,26.778937854555913,7.7799775752330245,3.4390051288568415,Ben Newton,1992-08-08
1155,1992-08-09Alex Browne,"trueskill.Rating(mu=19.968, sigma=7.998)",1992-08-09Alex Browne,19.96840310181096,7.997874344171221,-4.025219930702701,Alex Browne,1992-08-09
1156,1992-08-12Reece Conca,"trueskill.Rating(mu=28.853, sigma=5.762)",1992-08-12Reece Conca,28.852847100599472,5.762006918308056,11.566826345675306,Reece Conca,1992-08-12
1157,1992-08-19Cameron Guthrie,"trueskill.Rating(mu=21.673, sigma=5.329)",1992-08-19Cameron Guthrie,21.6733960039538,5.329151461934338,5.685941618150785,Cameron Guthrie,1992-08-19
1158,1992-08-21Jamie Elliott,"trueskill.Rating(mu=22.449, sigma=6.026)",1992-08-21Jamie Elliott,22.44924327638781,6.026239089306339,4.370526008468794,Jamie Elliott,1992-08-21
1159,1992-08-21Luke Dahlhaus,"trueskill.Rating(mu=23.988, sigma=5.237)",1992-08-21Luke Dahlhaus,23.987809104658986,5.236811692694322,8.27737402657602,Luke Dahlhaus,1992-08-21
1160,1992-08-23Mitch Hallahan,"trueskill.Rating(mu=15.534, sigma=7.483)",1992-08-23Mitch Hallahan,15.534403719978554,7.483315828015878,-6.91554376406908,Mitch Hallahan,1992-08-23
1161,1992-08-24Josh Green,"trueskill.Rating(mu=26.475, sigma=5.737)",1992-08-24Josh Green,26.474902177109804,5.737301020356384,9.262999116040653,Josh Green,1992-08-24
1162,1992-08-26Ariel Steinberg,"trueskill.Rating(mu=22.899, sigma=7.685)",1992-08-26Ariel Steinberg,22.899147679191238,7.685350968469883,-0.1569052262184094,Ariel Steinberg,1992-08-26
1163,1992-08-26Ryan Lester,"trueskill.Rating(mu=26.212, sigma=5.931)",1992-08-26Ryan Lester,26.211843109959386,5.9310152233316344,8.418797439964482,Ryan Lester,1992-08-26
1164,1992-09-06Sam Day,"trueskill.Rating(mu=24.802, sigma=5.302)",1992-09-06Sam Day,24.802423616639036,5.30192422600273,8.896650938630845,Sam Day,1992-09-06
1165,1992-09-13Jacob Gillbee,"trueskill.Rating(mu=25.977, sigma=8.042)",1992-09-13Jacob Gillbee,25.977022644647263,8.042171341786114,1.8505086192889237,Jacob Gillbee,1992-09-13
1166,1992-09-13Jarrod Witts,"trueskill.Rating(mu=18.681, sigma=6.747)",1992-09-13Jarrod Witts,18.68053880465742,6.747006017212647,-1.5604792469805204,Jarrod Witts,1992-09-13
1167,1992-09-13Shaun Atley,"trueskill.Rating(mu=27.989, sigma=4.616)",1992-09-13Shaun Atley,27.988896299554664,4.616419758403111,14.139637024345333,Shaun Atley,1992-09-13
1168,1992-09-18Tom McDonald,"trueskill.Rating(mu=25.173, sigma=5.075)",1992-09-18Tom McDonald,25.17319852178467,5.075032017759407,9.94810246850645,Tom McDonald,1992-09-18
1169,1992-09-19Sam Schulz,"trueskill.Rating(mu=24.967, sigma=8.332)",1992-09-19Sam Schulz,24.967405750483206,8.332404349074846,-0.029807296741331868,Sam Schulz,1992-09-19
1170,1992-09-20Jarrad Irons,"trueskill.Rating(mu=24.366, sigma=8.262)",1992-09-20Jarrad Irons,24.36623905620812,8.262270975274967,-0.4205738696167849,Jarrad Irons,1992-09-20
1171,1992-09-22Luke Brown,"trueskill.Rating(mu=25.145, sigma=5.628)",1992-09-22Luke Brown,25.144723494145914,5.6283679085777365,8.259619768412705,Luke Brown,1992-09-22
1172,1992-09-26Scott Lycett,"trueskill.Rating(mu=26.359, sigma=6.564)",1992-09-26Scott Lycett,26.35898291513993,6.56399830502553,6.666988000063338,Scott Lycett,1992-09-26
1173,1992-09-28Josh Caddy,"trueskill.Rating(mu=27.377, sigma=5.763)",1992-09-28Josh Caddy,27.37691675643721,5.762585406275841,10.089160537609686,Josh Caddy,1992-09-28
1174,1992-10-02Harley Bennell,"trueskill.Rating(mu=22.288, sigma=5.513)",1992-10-02Harley Bennell,22.288495288362654,5.512987040797975,5.749534165968729,Harley Bennell,1992-10-02
1175,1992-10-07Jayden Pitt,"trueskill.Rating(mu=23.201, sigma=7.931)",1992-10-07Jayden Pitt,23.201242672811784,7.9305560054353545,-0.5904253434942781,Jayden Pitt,1992-10-07
1176,1992-10-12Angus Litherland,"trueskill.Rating(mu=30.962, sigma=7.461)",1992-10-12Angus Litherland,30.96168139019759,7.461423777300013,8.577410058297552,Angus Litherland,1992-10-12
1177,1992-10-12Dion Prestia,"trueskill.Rating(mu=24.737, sigma=5.716)",1992-10-12Dion Prestia,24.73674548681815,5.7161324734258745,7.588348066540526,Dion Prestia,1992-10-12
1178,1992-10-12Jared Polec,"trueskill.Rating(mu=30.931, sigma=6.061)",1992-10-12Jared Polec,30.930505145192065,6.060581172771105,12.74876162687875,Jared Polec,1992-10-12
1179,1992-10-19Jed Lamb,"trueskill.Rating(mu=25.336, sigma=7.123)",1992-10-19Jed Lamb,25.33563824000538,7.123084113990097,3.966385898035089,Jed Lamb,1992-10-19
1180,1992-10-23Jackson Ferguson,"trueskill.Rating(mu=24.557, sigma=8.309)",1992-10-23Jackson Ferguson,24.556863177239315,8.3086061175347,-0.36895517536478195,Jackson Ferguson,1992-10-23
1181,1992-10-24Mitch Wallis,"trueskill.Rating(mu=25.387, sigma=5.630)",1992-10-24Mitch Wallis,25.38676643026031,5.630189294849425,8.496198545712033,Mitch Wallis,1992-10-24
1182,1992-10-25Luke Parker,"trueskill.Rating(mu=31.063, sigma=5.155)",1992-10-25Luke Parker,31.062946850297504,5.155193632428704,15.597365953011392,Luke Parker,1992-10-25
1183,1992-10-28Corey Gault,"trueskill.Rating(mu=27.908, sigma=8.072)",1992-10-28Corey Gault,27.907975839957523,8.071735854042132,3.692768277831128,Corey Gault,1992-10-28
1184,1992-10-31Tom Lynch,"trueskill.Rating(mu=25.733, sigma=5.034)",1992-10-31Tom Lynch,25.733056085004247,5.034277560085066,10.63022340474905,Tom Lynch,1992-10-31
1185,1992-11-01Adam Oxley,"trueskill.Rating(mu=23.762, sigma=7.049)",1992-11-01Adam Oxley,23.762413821039868,7.049418413354201,2.6141585809772643,Adam Oxley,1992-11-01
1186,1992-11-08Jason Johannisen,"trueskill.Rating(mu=24.033, sigma=6.151)",1992-11-08Jason Johannisen,24.033048477333598,6.150874393207193,5.580425297712019,Jason Johannisen,1992-11-08
1187,1992-11-12Josh Walker,"trueskill.Rating(mu=23.766, sigma=6.429)",1992-11-12Josh Walker,23.76563557117926,6.428808600268387,4.479209770374098,Josh Walker,1992-11-12
1188,1992-11-19David Swallow,"trueskill.Rating(mu=24.261, sigma=6.023)",1992-11-19David Swallow,24.26135225244859,6.023363941897023,6.19126042675752,David Swallow,1992-11-19
1189,1992-11-20Ben Brown,"trueskill.Rating(mu=33.224, sigma=6.009)",1992-11-20Ben Brown,33.22426940587197,6.009293117169132,15.196390054364578,Ben Brown,1992-11-20
1190,1992-11-25Arryn Siposs,"trueskill.Rating(mu=21.828, sigma=7.143)",1992-11-25Arryn Siposs,21.82751298104233,7.14274874601422,0.3992667429996679,Arryn Siposs,1992-11-25
1191,1992-12-01Mark Whiley,"trueskill.Rating(mu=18.976, sigma=7.573)",1992-12-01Mark Whiley,18.976079716871524,7.573054731805825,-3.743084478545949,Mark Whiley,1992-12-01
1192,1992-12-05Jordan Schroder,"trueskill.Rating(mu=25.200, sigma=8.188)",1992-12-05Jordan Schroder,25.199573060082887,8.188087853765605,0.6353094987860715,Jordan Schroder,1992-12-05
1193,1992-12-06Aaron Young,"trueskill.Rating(mu=22.964, sigma=6.553)",1992-12-06Aaron Young,22.96352732125312,6.553426604860013,3.3032475066730846,Aaron Young,1992-12-06
1194,1992-12-19Tom Fields,"trueskill.Rating(mu=24.059, sigma=8.248)",1992-12-19Tom Fields,24.058797966727436,8.248414295819607,-0.6864449207313861,Tom Fields,1992-12-19
1195,1992-12-22George Horlin-Smith,"trueskill.Rating(mu=25.337, sigma=7.105)",1992-12-22George Horlin-Smith,25.33731475203835,7.10542583109737,4.02103725874624,George Horlin-Smith,1992-12-22
1196,1992-12-29Josh Mellington,"trueskill.Rating(mu=29.057, sigma=8.051)",1992-12-29Josh Mellington,29.05687504382274,8.05136493087913,4.9027802511853515,Josh Mellington,1992-12-29
1197,1993-01-02Mitch Grigg,"trueskill.Rating(mu=26.718, sigma=7.707)",1993-01-02Mitch Grigg,26.71806336612123,7.706854697266726,3.597499274321052,Mitch Grigg,1993-01-02
1198,1993-01-07Nathan Wilson,"trueskill.Rating(mu=28.002, sigma=6.712)",1993-01-07Nathan Wilson,28.001932785317024,6.711921273259116,7.866168965539675,Nathan Wilson,1993-01-07
1199,1993-01-22Daniel Pearce,"trueskill.Rating(mu=21.609, sigma=8.143)",1993-01-22Daniel Pearce,21.60850379972326,8.142783087562798,-2.8198454629651337,Daniel Pearce,1993-01-22
1200,1993-01-25Caolan Mooney,"trueskill.Rating(mu=22.186, sigma=8.276)",1993-01-25Caolan Mooney,22.185766503225224,8.276171440642093,-2.6427478187010536,Caolan Mooney,1993-01-25
1201,1993-01-28Cam Ellis-Yolmen,"trueskill.Rating(mu=21.425, sigma=7.876)",1993-01-28Cam Ellis-Yolmen,21.424975425412985,7.876270963558564,-2.2038374652627084,Cam Ellis-Yolmen,1993-01-28
1202,1993-01-29Max Warren,"trueskill.Rating(mu=22.160, sigma=8.222)",1993-01-29Max Warren,22.160312576033093,8.222060091043105,-2.505867697096221,Max Warren,1993-01-29
1203,1993-01-31Gerald Ugle,"trueskill.Rating(mu=24.633, sigma=8.291)",1993-01-31Gerald Ugle,24.632554051913417,8.29094780823485,-0.2402893727911355,Gerald Ugle,1993-01-31
1204,1993-02-09Rory Lobb,"trueskill.Rating(mu=30.920, sigma=6.787)",1993-02-09Rory Lobb,30.920434401486695,6.787499203802186,10.557936790080134,Rory Lobb,1993-02-09
1205,1993-02-11Michael Talia,"trueskill.Rating(mu=21.065, sigma=6.596)",1993-02-11Michael Talia,21.064827293150483,6.596245944886628,1.276089458490599,Michael Talia,1993-02-11
1206,1993-02-15Sam Darley,"trueskill.Rating(mu=22.721, sigma=7.579)",1993-02-15Sam Darley,22.72050996444877,7.579402546493267,-0.017697675031030258,Sam Darley,1993-02-15
1207,1993-02-22Josh Bootsma,"trueskill.Rating(mu=20.952, sigma=7.754)",1993-02-22Josh Bootsma,20.95160209075268,7.75440279550046,-2.3116062957486996,Josh Bootsma,1993-02-22
1208,1993-02-24Jack Newnes,"trueskill.Rating(mu=19.044, sigma=5.425)",1993-02-24Jack Newnes,19.04440682159875,5.425009633537154,2.7693779209872886,Jack Newnes,1993-02-24
1209,1993-02-27Jackson Merrett,"trueskill.Rating(mu=27.861, sigma=6.404)",1993-02-27Jackson Merrett,27.86127103311482,6.404194285144435,8.648688177681517,Jackson Merrett,1993-02-27
1210,1993-03-07Jack Hombsch,"trueskill.Rating(mu=26.128, sigma=5.396)",1993-03-07Jack Hombsch,26.12811080880594,5.395736337409097,9.940901796578647,Jack Hombsch,1993-03-07
1211,1993-03-09Adam Treloar,"trueskill.Rating(mu=21.537, sigma=5.523)",1993-03-09Adam Treloar,21.537280303035455,5.523226563782964,4.967600611686564,Adam Treloar,1993-03-09
1212,1993-03-09Dylan Shiel,"trueskill.Rating(mu=25.349, sigma=6.043)",1993-03-09Dylan Shiel,25.349066081508354,6.043289758653985,7.2191968055463995,Dylan Shiel,1993-03-09
1213,1993-03-10Curtly Hampton,"trueskill.Rating(mu=19.139, sigma=6.812)",1993-03-10Curtly Hampton,19.138676051212098,6.811987003063187,-1.297284957977464,Curtly Hampton,1993-03-10
1214,1993-03-15Shane Kersten,"trueskill.Rating(mu=31.922, sigma=6.726)",1993-03-15Shane Kersten,31.922097066539774,6.725660792267766,11.745114689736479,Shane Kersten,1993-03-15
1215,1993-03-16Dylan Buckley,"trueskill.Rating(mu=21.137, sigma=6.983)",1993-03-16Dylan Buckley,21.136750496206705,6.98321693145624,0.18709970183798674,Dylan Buckley,1993-03-16
1216,1993-04-01Jeremy Cameron,"trueskill.Rating(mu=25.040, sigma=5.576)",1993-04-01Jeremy Cameron,25.04041101597341,5.5757756357494825,8.313084108724965,Jeremy Cameron,1993-04-01
1217,1993-04-01Simon Tunbridge,"trueskill.Rating(mu=21.609, sigma=8.057)",1993-04-01Simon Tunbridge,21.608899895900063,8.056526109299519,-2.560678431998493,Simon Tunbridge,1993-04-01
1218,1993-04-05Tomas Bugg,"trueskill.Rating(mu=25.015, sigma=5.786)",1993-04-05Tomas Bugg,25.015097834641978,5.786374471700044,7.655974419541845,Tomas Bugg,1993-04-05
1219,1993-04-06Tim Golds,"trueskill.Rating(mu=21.661, sigma=8.137)",1993-04-06Tim Golds,21.66104687094882,8.136988324633062,-2.7499181029503674,Tim Golds,1993-04-06
1220,1993-04-09Joel Hamling,"trueskill.Rating(mu=26.868, sigma=7.218)",1993-04-09Joel Hamling,26.86758025285594,7.217638992002905,5.214663276847226,Joel Hamling,1993-04-09
1221,1993-04-11Max Duffy,"trueskill.Rating(mu=24.272, sigma=8.266)",1993-04-11Max Duffy,24.271992160148038,8.266360356648196,-0.5270889097965501,Max Duffy,1993-04-11
1222,1993-04-14Jackson Allen,"trueskill.Rating(mu=22.837, sigma=8.067)",1993-04-14Jackson Allen,22.83744751631786,8.0667499809799,-1.3628024266218404,Jackson Allen,1993-04-14
1223,1993-04-15Nathan Broad,"trueskill.Rating(mu=24.155, sigma=8.251)",1993-04-15Nathan Broad,24.155140673182974,8.251484901520433,-0.5993140313783236,Nathan Broad,1993-04-15
1224,1993-04-22Anthony McDonald-Tipungwuti,"trueskill.Rating(mu=21.139, sigma=7.653)",1993-04-22Anthony McDonald-Tipungwuti,21.139483350798756,7.653124629358767,-1.8198905372775442,Anthony McDonald-Tipungwuti,1993-04-22
1225,1993-04-25Xavier Richards,"trueskill.Rating(mu=26.321, sigma=7.982)",1993-04-25Xavier Richards,26.32082493516689,7.981853732624058,2.3752637372947163,Xavier Richards,1993-04-25
1226,1993-04-26Sam Kerridge,"trueskill.Rating(mu=23.908, sigma=6.444)",1993-04-26Sam Kerridge,23.908079816579832,6.443533194412295,4.57748023334295,Sam Kerridge,1993-04-26
1227,1993-04-27Tom Downie,"trueskill.Rating(mu=26.282, sigma=7.915)",1993-04-27Tom Downie,26.282006725046124,7.91504118797803,2.5368831611120335,Tom Downie,1993-04-27
1228,1993-04-29Todd Elton,"trueskill.Rating(mu=22.911, sigma=8.032)",1993-04-29Todd Elton,22.910590137502712,8.031943535309036,-1.1852404684243965,Todd Elton,1993-04-29
1229,1993-05-07Sebastian Ross,"trueskill.Rating(mu=21.513, sigma=6.438)",1993-05-07Sebastian Ross,21.512563297925865,6.437828061357235,2.199079113854161,Sebastian Ross,1993-05-07
1230,1993-05-11Clay Smith,"trueskill.Rating(mu=19.158, sigma=6.958)",1993-05-11Clay Smith,19.158159501563198,6.958456741451712,-1.7172107227919362,Clay Smith,1993-05-11
1231,1993-05-12Billy Longer,"trueskill.Rating(mu=14.999, sigma=6.607)",1993-05-12Billy Longer,14.999180865655797,6.606897569796602,-4.82151184373401,Billy Longer,1993-05-12
1232,1993-05-19Elliott Kavanagh,"trueskill.Rating(mu=21.885, sigma=7.895)",1993-05-19Elliott Kavanagh,21.88487711500306,7.894851918864286,-1.7996786415897965,Elliott Kavanagh,1993-05-19
1233,1993-05-20Devon Smith,"trueskill.Rating(mu=22.445, sigma=5.738)",1993-05-20Devon Smith,22.445304797248543,5.737689322691662,5.232236829173555,Devon Smith,1993-05-20
1234,1993-05-20Jonathon Patton,"trueskill.Rating(mu=30.762, sigma=6.424)",1993-05-20Jonathon Patton,30.762449489716364,6.423860948886083,11.490866643058116,Jonathon Patton,1993-05-20
1235,1993-05-20Rupert Wills,"trueskill.Rating(mu=25.564, sigma=8.117)",1993-05-20Rupert Wills,25.563744715437018,8.11701255765655,1.2127070424673718,Rupert Wills,1993-05-20
1236,1993-05-24Lachie Neale,"trueskill.Rating(mu=20.123, sigma=5.833)",1993-05-24Lachie Neale,20.122726776059473,5.832957548531629,2.6238541304645864,Lachie Neale,1993-05-24
1237,1993-05-29Brad McKenzie,"trueskill.Rating(mu=20.144, sigma=6.890)",1993-05-29Brad McKenzie,20.14395875110607,6.890213938183249,-0.5266830634436772,Brad McKenzie,1993-05-29
1238,1993-05-31Tom Mitchell,"trueskill.Rating(mu=20.871, sigma=6.206)",1993-05-31Tom Mitchell,20.87096138599682,6.205948363727773,2.253116294813502,Tom Mitchell,1993-05-31
1239,1993-06-03Fletcher Roberts,"trueskill.Rating(mu=21.121, sigma=6.550)",1993-06-03Fletcher Roberts,21.121217665220467,6.5501922186973465,1.4706410091284283,Fletcher Roberts,1993-06-03
1240,1993-06-04Lin Jong,"trueskill.Rating(mu=23.384, sigma=6.736)",1993-06-04Lin Jong,23.38404224205682,6.736378440371838,3.174906920941307,Lin Jong,1993-06-04
1241,1993-06-07Michael Hartley,"trueskill.Rating(mu=21.428, sigma=7.548)",1993-06-07Michael Hartley,21.42752407030627,7.548214423862237,-1.2171192012804397,Michael Hartley,1993-06-07
1242,1993-06-08Dom Tyson,"trueskill.Rating(mu=28.738, sigma=6.274)",1993-06-08Dom Tyson,28.738284568825552,6.273927482795076,9.916502120440324,Dom Tyson,1993-06-08
1243,1993-06-11Alex Woodward,"trueskill.Rating(mu=25.873, sigma=8.290)",1993-06-11Alex Woodward,25.87332092625689,8.290421741288545,1.0020557023912566,Alex Woodward,1993-06-11
1244,1993-06-17Matthew Taberner,"trueskill.Rating(mu=19.788, sigma=6.534)",1993-06-17Matthew Taberner,19.78807818708357,6.533946641767155,0.18623826178210479,Matthew Taberner,1993-06-17
1245,1993-06-20Jacob Townsend,"trueskill.Rating(mu=19.492, sigma=7.371)",1993-06-20Jacob Townsend,19.491866349940807,7.370823530500974,-2.6206042415621162,Jacob Townsend,1993-06-20
1246,1993-06-21Jackson Paine,"trueskill.Rating(mu=21.212, sigma=7.637)",1993-06-21Jackson Paine,21.211860993202038,7.637129461834909,-1.699527392302688,Jackson Paine,1993-06-21
1247,1993-06-22Lauchlan Dalgleish,"trueskill.Rating(mu=23.414, sigma=8.141)",1993-06-22Lauchlan Dalgleish,23.413857135428223,8.14149215906146,-1.0106193417561578,Lauchlan Dalgleish,1993-06-22
1248,1993-06-26Nick OBrien,"trueskill.Rating(mu=19.694, sigma=7.764)",1993-06-26Nick OBrien,19.694337863896926,7.763839160528451,-3.5971796176884254,Nick OBrien,1993-06-26
1249,1993-06-28Jimmy Webster,"trueskill.Rating(mu=21.464, sigma=6.471)",1993-06-28Jimmy Webster,21.464426386448324,6.470893841640802,2.0517448615259184,Jimmy Webster,1993-06-28
1250,1993-06-30Marcus Adams,"trueskill.Rating(mu=30.915, sigma=7.549)",1993-06-30Marcus Adams,30.914759255581263,7.548969212562831,8.26785161789277,Marcus Adams,1993-06-30
1251,1993-07-05Sam Michael,"trueskill.Rating(mu=23.409, sigma=8.176)",1993-07-05Sam Michael,23.40924630746582,8.175752472821584,-1.1180111109989284,Sam Michael,1993-07-05
1252,1993-07-09Bradley Hill,"trueskill.Rating(mu=28.318, sigma=5.716)",1993-07-09Bradley Hill,28.318244945170264,5.715766435094212,11.170945639887627,Bradley Hill,1993-07-09
1253,1993-07-14Alex Forster,"trueskill.Rating(mu=24.356, sigma=8.271)",1993-07-14Alex Forster,24.355617658540744,8.271329717679246,-0.4583714944969941,Alex Forster,1993-07-14
1254,1993-07-17Brett OHanlon,"trueskill.Rating(mu=24.136, sigma=8.117)",1993-07-17Brett OHanlon,24.135694547263682,8.116598758003013,-0.21410172674535488,Brett OHanlon,1993-07-17
1255,1993-07-19Fraser McInnes,"trueskill.Rating(mu=26.046, sigma=7.897)",1993-07-19Fraser McInnes,26.046138222667672,7.896888505458882,2.3554727062910246,Fraser McInnes,1993-07-19
1256,1993-07-22Marley Williams,"trueskill.Rating(mu=23.086, sigma=6.094)",1993-07-22Marley Williams,23.086468983438245,6.093836556590702,4.804959313666139,Marley Williams,1993-07-22
1257,1993-07-29Chad Wingard,"trueskill.Rating(mu=31.820, sigma=4.833)",1993-07-29Chad Wingard,31.819713868637777,4.8330920037395355,17.320437857419172,Chad Wingard,1993-07-29
1258,1993-08-03Brandon Ellis,"trueskill.Rating(mu=28.691, sigma=5.130)",1993-08-03Brandon Ellis,28.69068637912853,5.130358590841642,13.299610606603604,Brandon Ellis,1993-08-03
1259,1993-08-10Adam Tomlinson,"trueskill.Rating(mu=17.145, sigma=6.150)",1993-08-10Adam Tomlinson,17.14477728208447,6.149560026182277,-1.30390279646236,Adam Tomlinson,1993-08-10
1260,1993-08-16Liam Sumner,"trueskill.Rating(mu=22.103, sigma=7.320)",1993-08-16Liam Sumner,22.102693205128713,7.320149275347678,0.14224537908567925,Liam Sumner,1993-08-16
1261,1993-08-28Sam Frost,"trueskill.Rating(mu=30.835, sigma=6.655)",1993-08-28Sam Frost,30.83489322552098,6.655200621026916,10.86929136244023,Sam Frost,1993-08-28
1262,1993-09-02Blaine Boekhorst,"trueskill.Rating(mu=20.338, sigma=7.693)",1993-09-02Blaine Boekhorst,20.33773683689934,7.693379935451279,-2.742402969454499,Blaine Boekhorst,1993-09-02
1263,1993-09-02Will Hoskin-Elliott,"trueskill.Rating(mu=20.988, sigma=6.668)",1993-09-02Will Hoskin-Elliott,20.988440221956193,6.6675582236347575,0.9857655510519194,Will Hoskin-Elliott,1993-09-02
1264,1993-09-13Mason Wood,"trueskill.Rating(mu=21.355, sigma=7.587)",1993-09-13Mason Wood,21.354676249541015,7.586661144015992,-1.405307182506963,Mason Wood,1993-09-13
1265,1993-09-20Jake Lloyd,"trueskill.Rating(mu=31.438, sigma=6.119)",1993-09-20Jake Lloyd,31.43752223597413,6.11924640049325,13.07978303449438,Jake Lloyd,1993-09-20
1266,1993-09-20Taylor Adams,"trueskill.Rating(mu=19.328, sigma=6.147)",1993-09-20Taylor Adams,19.32753871494835,6.1468238806033675,0.8870670731382475,Taylor Adams,1993-09-20
1267,1993-09-25Toby Greene,"trueskill.Rating(mu=23.617, sigma=5.567)",1993-09-25Toby Greene,23.617493062083515,5.567323666398965,6.91552206288662,Toby Greene,1993-09-25
1268,1993-10-01Elliot Yeo,"trueskill.Rating(mu=31.004, sigma=5.548)",1993-10-01Elliot Yeo,31.003809894673427,5.5475750811853075,14.361084651117505,Elliot Yeo,1993-10-01
1269,1993-10-02Jack Crisp,"trueskill.Rating(mu=26.367, sigma=6.095)",1993-10-02Jack Crisp,26.36717090418652,6.09537465310497,8.08104694487161,Jack Crisp,1993-10-02
1270,1993-10-08Henry Schade,"trueskill.Rating(mu=25.851, sigma=7.336)",1993-10-08Henry Schade,25.85138832244036,7.335771158756327,3.844074846171381,Henry Schade,1993-10-08
1271,1993-10-17Sam Docherty,"trueskill.Rating(mu=22.725, sigma=5.984)",1993-10-17Sam Docherty,22.724707234123425,5.9835171638581715,4.77415574254891,Sam Docherty,1993-10-17
1272,1993-10-19Matt Buntine,"trueskill.Rating(mu=32.126, sigma=6.795)",1993-10-19Matt Buntine,32.12630397992179,6.794803338693068,11.741893963842589,Matt Buntine,1993-10-19
1273,1993-10-20Peter Yagmoor,"trueskill.Rating(mu=24.716, sigma=8.303)",1993-10-20Peter Yagmoor,24.715785134958253,8.30331370933902,-0.19415599305880704,Peter Yagmoor,1993-10-20
1274,1993-10-21Matt Arnot,"trueskill.Rating(mu=25.889, sigma=7.936)",1993-10-21Matt Arnot,25.8889658256034,7.935749683613906,2.0817167747616807,Matt Arnot,1993-10-21
1275,1993-10-22Lincoln McCarthy,"trueskill.Rating(mu=30.329, sigma=7.491)",1993-10-22Lincoln McCarthy,30.329220080340992,7.490854586252813,7.856656321582552,Lincoln McCarthy,1993-10-22
1276,1993-10-28Tom Sheridan,"trueskill.Rating(mu=18.548, sigma=6.386)",1993-10-28Tom Sheridan,18.5475627389774,6.385942909273417,-0.6102659888428477,Tom Sheridan,1993-10-28
1277,1993-11-06Josh Tynan,"trueskill.Rating(mu=23.181, sigma=8.252)",1993-11-06Josh Tynan,23.180614933043433,8.251810321818835,-1.5748160324130716,Josh Tynan,1993-11-06
1278,1993-11-10Frazer Dale,"trueskill.Rating(mu=25.509, sigma=8.327)",1993-11-10Frazer Dale,25.509079239134124,8.326882457768143,0.5284318658296954,Frazer Dale,1993-11-10
1279,1993-11-18Justin Clarke,"trueskill.Rating(mu=29.216, sigma=5.888)",1993-11-18Justin Clarke,29.2158352251328,5.8879518391145,11.5519797077893,Justin Clarke,1993-11-18
1280,1993-11-18Murray Newman,"trueskill.Rating(mu=25.645, sigma=8.215)",1993-11-18Murray Newman,25.644909043261602,8.214807715946456,1.0004858954222335,Murray Newman,1993-11-18
1281,1993-12-03Alex Sexton,"trueskill.Rating(mu=18.512, sigma=6.397)",1993-12-03Alex Sexton,18.512123054795943,6.396802512629237,-0.6782844830917689,Alex Sexton,1993-12-03
1282,1993-12-06Harry Cunningham,"trueskill.Rating(mu=27.377, sigma=5.979)",1993-12-06Harry Cunningham,27.37738511757234,5.979033539444718,9.440284499238189,Harry Cunningham,1993-12-06
1283,1993-12-09Darren Minchington,"trueskill.Rating(mu=23.814, sigma=7.392)",1993-12-09Darren Minchington,23.81416081492976,7.391863011801755,1.6385717795244936,Darren Minchington,1993-12-09
1284,1993-12-13Shaun Edwards,"trueskill.Rating(mu=15.771, sigma=7.500)",1993-12-13Shaun Edwards,15.771235365920038,7.499765489603072,-6.728061102889178,Shaun Edwards,1993-12-13
1285,1993-12-14Jed Bews,"trueskill.Rating(mu=24.845, sigma=6.905)",1993-12-14Jed Bews,24.845234677233766,6.905393753966137,4.129053415335356,Jed Bews,1993-12-14
1286,1993-12-15Stephen Coniglio,"trueskill.Rating(mu=31.321, sigma=5.916)",1993-12-15Stephen Coniglio,31.320944355595348,5.916262080572817,13.572158113876895,Stephen Coniglio,1993-12-15
1287,1993-12-21Brendon Ah Chee,"trueskill.Rating(mu=29.292, sigma=7.614)",1993-12-21Brendon Ah Chee,29.292294707541572,7.613564619146689,6.4516008501015065,Brendon Ah Chee,1993-12-21
1288,1993-12-24Hayden Crozier,"trueskill.Rating(mu=17.527, sigma=6.667)",1993-12-24Hayden Crozier,17.52738784384299,6.667130152819281,-2.47400261461485,Hayden Crozier,1993-12-24
1289,1993-12-29Rory Laird,"trueskill.Rating(mu=27.760, sigma=5.961)",1993-12-29Rory Laird,27.76032880178555,5.960654057498752,9.878366629289292,Rory Laird,1993-12-29
1290,1994-01-02Jimmy Toumpas,"trueskill.Rating(mu=25.838, sigma=7.225)",1994-01-02Jimmy Toumpas,25.837739190139878,7.225361671301834,4.161654176234375,Jimmy Toumpas,1994-01-02
1291,1994-01-02Josh Smith,"trueskill.Rating(mu=27.040, sigma=7.406)",1994-01-02Josh Smith,27.039638035012363,7.405601283638419,4.822834184097104,Josh Smith,1994-01-02
1292,1994-01-08Taylor Garner,"trueskill.Rating(mu=27.975, sigma=7.712)",1994-01-08Taylor Garner,27.974900089687942,7.712093846897983,4.838618548993992,Taylor Garner,1994-01-08
1293,1994-01-13Harrison Marsh,"trueskill.Rating(mu=25.665, sigma=8.141)",1994-01-13Harrison Marsh,25.6649515843387,8.141036410098739,1.2418423540424826,Harrison Marsh,1994-01-13
1294,1994-01-14Brad Crouch,"trueskill.Rating(mu=23.122, sigma=6.827)",1994-01-14Brad Crouch,23.12185765987245,6.826621615322134,2.6419928139060467,Brad Crouch,1994-01-14
